testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,compositeid,compositetype,compositereplicate,commonname,species,compositetissueprep,numberfishpercomp,tissuename,weightavg_g,tlmin_mm,tlmax_mm,tlavglength_mm,metadataurl,datedownloaded,sourcerdc,datausenotes
tissue,42DAC4D8-DEDC-4CA8-A553-9130FF4A2A06,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC10),BC10,Bays and Harbors,37.8215833,-122.3495,wgs84,2014/09/17,10:41:00,OpenWater1,Composite,"1","2",Target,WG49206-103(DUPL22250-4)-PCB,tissue,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ng/g dw,176.1672,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Cage,Container,FieldFrozen,2014/09/17,AXYS MLA-010 Rev 11,2014/10/29,2014/11/26,1,,AXYS,AXYS,A,some blank contamination issues,L22250-4,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,"83",soft tissue (e.g. clams) with gonads intact,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,5AC723AF-7AF2-4D66-ABB5-26261DDA7F4D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Reference Site (T-0 Bodega Head),T-0Bodega,Bays and Harbors,38.3,-123.07,wgs84,2014/06/11,14:07:00,SurfZone,Composite,"1","1",Target,L22250-1-PCB,tissue,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ng/g dw,3.95349,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Tissue_Grab,Individual Collection by hand,FieldFrozen,2014/06/11,AXYS MLA-010 Rev 11,2014/10/29,2014/11/25,1,,AXYS,AXYS,A,some blank contamination issues,L22250-1,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,"111",soft tissue (e.g. clams) with gonads intact,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,13232948-0FA1-431F-A28A-5FF91FBE83AE,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Redwood Creek (BA40),BA40,Bays and Harbors,37.559,-122.209,wgs84,2014/09/16,08:26:00,OpenWater1,Composite,"1","1",Target,L22250-2-PCB,tissue,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ng/g dw,287.3475,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Cage,Container,FieldFrozen,2014/09/16,AXYS MLA-010 Rev 11,2014/10/29,2014/11/25,1,,AXYS,AXYS,A,some blank contamination issues,L22250-2,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,"110",soft tissue (e.g. clams) with gonads intact,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,F4E60B30-C360-4DE4-8EAE-57E2DCCA2820,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,San Joaquin River (BG30),BG30,Bays and Harbors,38.02054094,-121.806267,wgs84,2014/09/19,07:20:00,OpenWater1,Composite,"1","1",Target,L22250-7-PCB,tissue,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ng/g dw,71.3925,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Trawl,Dredge,FieldFrozen,2014/09/19,AXYS MLA-010 Rev 11,2014/10/29,2014/11/26,1,,AXYS,AXYS,A,some blank contamination issues,L22250-7,Normal,"1",Freshwater Clam,Corbicula fluminea,FieldFrozen,"180",soft tissue (e.g. clams) with gonads intact,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,FE0AD095-4B6B-416F-8C6F-A2527E57A177,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Sacramento River (BG20),BG20,Bays and Harbors,38.05969966,-121.8112677,wgs84,2014/09/19,07:14:00,OpenWater1,Composite,"1","1",Target,L22250-6-PCB,tissue,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ng/g dw,36.193,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Trawl,Dredge,FieldFrozen,2014/09/19,AXYS MLA-010 Rev 11,2014/10/29,2014/11/26,1,,AXYS,AXYS,A,some blank contamination issues,L22250-6,Normal,"1",Freshwater Clam,Corbicula fluminea,FieldFrozen,"180",soft tissue (e.g. clams) with gonads intact,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,CD63D248-623F-4068-9711-3AF679FF5BF8,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD30),BD30,Bays and Harbors,38.024,-122.363,wgs84,2014/09/18,11:41:00,OpenWater1,Composite,"1","1",Target,L22250-5-PCB,tissue,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ng/g dw,128.5211,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Cage,Container,FieldFrozen,2014/09/18,AXYS MLA-010 Rev 11,2014/10/29,2014/11/26,1,,AXYS,AXYS,A,some blank contamination issues,L22250-5,Normal,"1",California Mussel,Mytilus californianus,FieldFrozen,"108",soft tissue (e.g. clams) with gonads intact,,,,,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,34EC19E8-AF82-4AA5-991E-6659AC8C31F9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,South Bay (1),204STHBAY,Bays and Harbors,37.51301,-122.2111,nad83,2014/04/24,09:17:00,MidChannelHook1,Composite,"1","1",Target,L-041-15-34,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,,,,NRS,"NBC,NMDL,NRL",VMD,Qual,Hook,"Gill Net 4"" sq nylon",FieldFrozen,2014/04/24,EPA 3545_3640A_3620B,2015/04/21,2015/05/17,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  Low MSD.  Low SRM.   some blank contamination and recovery deviances found,C2_204STHBAYWST_14,Normal,"1",White Sturgeon,Acipenser transmontanus,Skin off,"3",fillet,15606.6666666667,1219,1490,1343.33333333333,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,B229FB05-7B06-4478-B23C-050623A2D3A0,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.8451824242424,-122.349945151515,nad83,2014/05/08,07:40:00,BankNet1,Composite,"1","1",Target,L-041-15-29,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,,,,NRS,"NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 2.6""sq multifilament",FieldFrozen,2014/05/08,EPA 3545_3640A_3620B,2015/04/21,2015/05/17,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  Low MSD.  Low SRM.   some blank contamination and recovery deviances found,C4_203CENTRLSTB_14,Normal,"1",Striped Bass,Morone saxatilis,Skin off,"3",fillet,2790,605,768,684.333333333333,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,2AA2D53E-A4FD-499B-B11F-813DB4D99F9E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,South Bay (1),204STHBAY,Bays and Harbors,37.51301,-122.2111,nad83,2014/04/24,09:05:00,MidChannelNet2,Composite,"1","1",Target,L-041-15-33,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,86.49,,,=,"NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 4"" sq nylon",FieldFrozen,2014/04/24,EPA 3545_3640A_3620B,2015/04/21,2015/05/17,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  Low MSD.  Low SRM.   some blank contamination and recovery deviances found,C1_204STHBAYWST_14,Normal,"1",White Sturgeon,Acipenser transmontanus,Skin off,"3",fillet,25400,1651,1727,1676.33333333333,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,054F12EA-DAC2-46D3-AB51-02C71B10CFB9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.8451824242424,-122.349945151515,nad83,2014/06/05,11:40:00,OpenWaterNet1,Composite,"1","1",Target,L-041-15-26,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,15.18,,,=,"NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 2.25""sq multifilament",FieldFrozen,2014/06/05,EPA 3545_3640A_3620B,2015/05/05,2015/05/19,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Sample > 4x spk conc.  Low MS/D.  Low SRM. some blank contamination and recovery deviances found,C1_203CENTRLSTB_14,Normal,"1",Striped Bass,Morone saxatilis,Skin off,"3",fillet,1506.66666666667,488,578,546.666666666667,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,6F710A04-3D5B-4C86-8B10-1FAA5EA57BF6,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.8451824242424,-122.349945151515,nad83,2014/06/05,11:40:00,OpenWaterNet1,Composite,"1","1",Target,L-041-15-27,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,7.18,,,=,"NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 2.25""sq multifilament",FieldFrozen,2014/06/05,EPA 3545_3640A_3620B,2015/05/05,2015/05/19,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Sample > 4x spk conc.  Low MS/D.  Low SRM. some blank contamination and recovery deviances found,C2_203CENTRLSTB_14,Normal,"1",Striped Bass,Morone saxatilis,Skin off,"3",fillet,1353.33333333333,453,576,512.666666666667,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,7BB73919-D05F-4750-B8DF-0AAD53C4FBA0,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.8451824242424,-122.349945151515,nad83,2014/06/05,10:55:00,OpenWaterHook1,Composite,"1","1",Target,L-041-15-47,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,9.84,,,=,"NBC,NMDL,NRL",VMD,Qual,Hook,Hook and Line,FieldFrozen,2014/06/05,EPA 3545_3640A_3620B,2015/05/05,2015/05/20,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Sample > 4x spk conc.  Low MS/D.  Low SRM. some blank contamination and recovery deviances found,C1_203CENTRLWTP_14,Normal,"1",White Surfperch,Phanerodon furcatus,Skin off,"10",fillet,98.59,182,242,205.3,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,FF754869-3C89-4F87-AAF1-28476998EB6B,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.8451824242424,-122.349945151515,nad83,2014/06/06,07:45:00,OpenWaterNet3,Composite,"1","1",Target,L-041-15-28,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,3.24,,,=,"NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 4""sq multifilament",FieldFrozen,2014/06/06,EPA 3545_3640A_3620B,2015/05/05,2015/05/19,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Sample > 4x spk conc.  Low MS/D.  Low SRM. some blank contamination and recovery deviances found,C3_203CENTRLSTB_14,Normal,"1",Striped Bass,Morone saxatilis,Skin off,"3",fillet,1266.66666666667,495,515,506.666666666667,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,928E11C9-295E-412F-A9EF-403B604A0C04,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.8451824242424,-122.349945151515,nad83,2014/06/06,07:45:00,OpenWaterNet3,Composite,"1","1",Target,L-041-15-32,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,37.99,,,=,"NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 4""sq multifilament",FieldFrozen,2014/06/06,EPA 3545_3640A_3620B,2015/05/05,2015/05/19,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Sample > 4x spk conc.  Low MS/D.  Low SRM. some blank contamination and recovery deviances found,C1_203CENTRLWST_14,Normal,"1",White Sturgeon,Acipenser transmontanus,Skin off,"3",fillet,11633.3333333333,1155,1365,1240,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,205521BF-974B-49C3-9698-1FE70A146C8A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.0518553846154,-122.33633008547,nad83,2014/06/04,08:35:00,MidChannelTrawl1,Composite,"1","1",Target,L-041-15-54,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,7.79,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,2014/06/05,EPA 3545_3640A_3620B,2015/05/05,2015/05/20,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Sample > 4x spk conc.  Low MS/D.  Low SRM. some blank contamination and recovery deviances found,C1_203CENTRLWYP_14,Normal,"1",Walleye Surfperch,Hyperprosopon argenteum,Skin off,"7",fillet,150.637142857143,204,256,224.285714285714,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,83307F4F-D840-4E25-B07A-7B02569076A7,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.8451824242424,-122.349945151515,nad83,2014/07/21,09:47:00,MidChannelTrawl1,Composite,"1","1",Target,L-041-15-49,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,4.55,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,2014/07/21,EPA 3545_3640A_3620B,2015/07/06,2015/07/16,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C1_203CENTRLBLS_14,Normal,"1",Black Perch,Embiotoca jacksoni,Skin off,"10",fillet,120.706,160,212,185.2,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,033BAED5-44BE-4EFC-9A38-A1370DE37988,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.8451824242424,-122.349945151515,nad83,2014/07/21,09:47:00,MidChannelTrawl1,Composite,"1","1",Target,L-041-15-48 ,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,6.66,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,2014/07/21,EPA 3545_3640A_3620B,2015/07/06,2015/07/16,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C2_203CENTRLWTP_14,Normal,"1",White Surfperch,Phanerodon furcatus,Skin off,"10",fillet,183.514,242,290,259,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,54DC4BD1-C264-42F8-9B13-50C5B924B9BB,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.8451824242424,-122.349945151515,nad83,2014/07/22,11:08:00,OpenWaterTrawl1,Composite,"1","1",Target,L-041-15-51 ,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,11.54,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,2014/07/22,EPA 3545_3640A_3620B,2015/07/06,2015/07/16,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C3_203CENTRLBLS_14,Normal,"1",Black Perch,Embiotoca jacksoni,Skin off,"10",fillet,54.684,128,158,146,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,4A4A9458-ED42-4681-96B3-66C97246C580,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.8451824242424,-122.349945151515,nad83,2014/07/21,09:47:00,MidChannelTrawl1,Composite,"1","1",Target,L-041-15-52 ,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,4.41,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,2014/07/21,EPA 3545_3640A_3620B,2015/07/06,2015/07/16,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C1_203CENTRLBRS_14,Normal,"1",Barred Surfperch,Amphistichus argenteus,Skin off,"4",fillet,330.7075,200,310,255.5,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,43142777-A69C-45CF-AC91-944466287B1A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.0518553846154,-122.33633008547,nad83,2014/06/26,07:22:00,OpenWaterNet1,Composite,"1","1",Target,L-041-15-30,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,10.74,,,=,"H,NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 3""sq monofilament",FieldFrozen,2014/06/26,EPA 3545_3640A_3620B,2015/07/06,2015/07/16,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C1_206SNPBLOSTB_14,Normal,"1",Striped Bass,Morone saxatilis,Skin off,"3",fillet,3620,638,800,694.333333333333,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,3018D4DF-DF08-4FC0-BB29-9373403A287E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Suisun Bay (7),207SUISUN,Bays and Harbors,38.119836,-122.060118,wgs84,2014/08/04,10:40:00,MidChannelNet2,Composite,"1","1",Target,L-041-15-35 ,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,14.93,,,=,"H,NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 5""sq nylon",FieldFrozen,2014/07/02,EPA 3545_3640A_3620B,2015/07/06,2015/07/16,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C1_206SNPBLOWST_14,Normal,"1",White Sturgeon,Acipenser transmontanus,Skin off,"3",fillet,14266.6666666667,1180,1510,1303.33333333333,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,146D5791-DD8B-4B2A-AA55-F262FE6A4DC9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Carquinez Straits region,206CARQNZ,Bays and Harbors,38.04,-122.16,wgs84,2014/08/05,08:55:00,OpenWaterNet2,Composite,"1","1",Target,L-041-15-31 ,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,17.333,,,=,"H,NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 3""sq monofilament",FieldFrozen,2014/06/23,EPA 3545_3640A_3620B,2015/07/06,2015/07/16,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C2_206SNPBLOSTB_14,Normal,"1",Striped Bass,Morone saxatilis,Skin off,"3",fillet,1600,488,598,539.666666666667,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,2FEE9576-ABBB-44C3-A5D1-FDCBB556E990,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.8451824242424,-122.349945151515,nad83,2014/07/22,11:08:00,OpenWaterTrawl1,Composite,"1","1",Target,L-041-15-53,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,4.35,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,2014/07/22,EPA 3545_3640A_3620B,2015/07/06,2015/07/16,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C1_203CENTRLPLP_14,Normal,"1",Pile Surfperch,Rhacochilus vacca,Skin off,"10",fillet,147.066,176,262,212.8,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,B489D811-D458-4882-9039-6F3378A7A140,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Central Bay (6),203CENTRL,Bays and Harbors,37.8451824242424,-122.349945151515,nad83,2014/07/21,09:47:00,MidChannelTrawl1,Composite,"1","1",Target,L-041-15-50 ,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,3.87,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,2014/07/21,EPA 3545_3640A_3620B,2015/07/06,2015/07/16,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C2_203CENTRLBLS_14,Normal,"1",Black Perch,Embiotoca jacksoni,Skin off,"10",fillet,101.843,154,204,177.8,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,594B2280-BEEB-43BF-883D-C549EE9C523B,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Oakland (2),203OAKLND,Bays and Harbors,37.7902335,-122.2860155,nad83,2014/05/05,10:08:00,MidChannelTrawl1,Composite,"1","1",Target,L-041-15-17,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,198.14,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,2014/05/05,EPA 3545_3640A_3620B,2015/04/15,2015/04/30,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  CCV out.  SRM lost on ASE. some blank contamination and recovery deviances found,C2_203OAKLNDOWC_14,Normal,"1",White Croaker,Genyonemus lineatus,"Skin on, Scales Off","5","whole without Head, Tail and Guts",140.838,232,252,242,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,1C4EA5BF-339B-4AB2-B02C-8D6E93413B34,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Oakland (2),203OAKLND,Bays and Harbors,37.7902335,-122.2860155,nad83,2014/05/05,13:50:00,MidChannelTrawl2,Composite,"1","1",Target,L-041-15-23,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,113.86,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,2014/05/05,EPA 3545_3640A_3620B,2015/04/15,2015/04/30,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  CCV out.  SRM lost on ASE. some blank contamination and recovery deviances found,C8_203OAKLNDOWC_14,normal,"1",White Croaker,Genyonemus lineatus,"Skin on, Scales Off","5","whole without Head, Tail and Guts",87.13,202,210,206,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,6708809E-BD36-4BE8-86CE-4F2F748C1913,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Oakland (2),203OAKLND,Bays and Harbors,37.7902335,-122.2860155,nad83,2014/05/05,10:08:00,MidChannelTrawl1,Composite,"1","1",Target,L-041-15-24,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,81.9,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,2014/05/05,EPA 3545_3640A_3620B,2015/04/15,2015/04/30,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  CCV out.  SRM lost on ASE. some blank contamination and recovery deviances found,C9_203OAKLNDOWC_14,normal,"1",White Croaker,Genyonemus lineatus,"Skin on, Scales Off","5","whole without Head, Tail and Guts",86.85,202,212,206.8,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
tissue,0CFB5BEB-7764-48B0-893C-8EB96926A749,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,Oakland (2),203OAKLND,Bays and Harbors,37.7902335,-122.2860155,nad83,2014/05/05,10:08:00,MidChannelTrawl1,Composite,"1","1",Target,L-041-15-22,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,191.53,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,2014/05/05,EPA 3545_3640A_3620B,2015/04/15,2015/04/30,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  CCV out.  SRM lost on ASE. some blank contamination and recovery deviances found,C7_203OAKLNDOWC_14,Normal,"1",White Croaker,Genyonemus lineatus,"Skin on, Scales Off","5","whole without Head, Tail and Guts",101.484,210,220,216,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
