testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,compositeid,compositetype,compositereplicate,commonname,species,compositetissueprep,numberfishpercomp,tissuename,weightavg_g,tlmin_mm,tlmax_mm,tlavglength_mm,metadataurl,datedownloaded,sourcerdc,location
tissue,3CF67AC4-62EE-4B4F-B840-CA11EA0F1E9D,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Grizzly Bay 1,207ST0533,Bays and Harbors,38.1328,-122.0248,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,888; SFEIRowID:82901,tissue,Not Recorded,Mercury,Total,ug/g dw,0.4304448,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0533-10117-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,F2C70FFF-3CFE-446B-A091-A00E156F9305,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Grizzly Bay 1,207ST0533,Bays and Harbors,38.1328,-122.0248,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,888; SFEIRowID:82902,tissue,Not Recorded,Mercury,Total,ug/g ww,0.08983383,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0533-10117-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,7A78CA4E-BA69-4705-A863-1332DF99CD15,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,935; SFEIRowID:82932,tissue,Not Recorded,Mercury,Total,ug/g dw,0.35071989,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10138-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,A8BB0804-0C08-4750-A717-3932BE5EC9EC,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,935; SFEIRowID:82933,tissue,Not Recorded,Mercury,Total,ug/g ww,0.07319524,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10138-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,A04787EF-C553-46B6-B8A7-6EB9E7F8D514,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Grizzly Bay 1,207ST0533,Bays and Harbors,38.1328,-122.0248,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,872; SFEIRowID:82869,tissue,Not Recorded,Mercury,Total,ug/g dw,0.299506,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0533-10100-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,B711A3DA-F766-4711-B221-94850F149822,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Suisun Slough/mouth,207ST1731,Riv/Str_Unknown,38.1213,-122.0705,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,3512; SFEIRowID:81727,tissue,Not Recorded,Mercury,Total,ug/g dw,0.13574821,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST1731-9329-WHL,Normal,1,Yellowfin Goby,Acanthogobius flavimanus,Not Recorded,3,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,C4C27A17-AB7D-4F6B-91F9-6CD265DA06EE,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Suisun Slough/mouth,207ST1731,Riv/Str_Unknown,38.1213,-122.0705,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,3512; SFEIRowID:81728,tissue,Not Recorded,Mercury,Total,ug/g ww,0.0246383,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST1731-9329-WHL,Normal,1,Yellowfin Goby,Acanthogobius flavimanus,Not Recorded,3,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,D1B2AB49-FFFC-482D-8AF3-ED14D57A8920,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Grizzly Bay 1,207ST0533,Bays and Harbors,38.1328,-122.0248,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,884; SFEIRowID:82893,tissue,Not Recorded,Mercury,Total,ug/g dw,0.39357786,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0533-10113-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,CE7BDD9B-90D1-414C-A30A-CF21CC58BAB4,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Grizzly Bay 1,207ST0533,Bays and Harbors,38.1328,-122.0248,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,884; SFEIRowID:82894,tissue,Not Recorded,Mercury,Total,ug/g ww,0.0821397,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0533-10113-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,4A319DFD-8343-41B1-AFF4-04C39A5C1B6C,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Ryer Island (West Delta),207ST1289,Estuaries,38.086,-122.0211,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,3465; SFEIRowID:81633,tissue,Not Recorded,Mercury,Total,ug/g dw,0.10115144,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST1289-9282-WHL,Normal,1,Yellowfin Goby,Acanthogobius flavimanus,Not Recorded,6,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,2D9DC10F-1A47-43CA-988E-7A3331341476,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Ryer Island (West Delta),207ST1289,Estuaries,38.086,-122.0211,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,3465; SFEIRowID:81634,tissue,Not Recorded,Mercury,Total,ug/g ww,0.01835899,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST1289-9282-WHL,Normal,1,Yellowfin Goby,Acanthogobius flavimanus,Not Recorded,6,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,FFDA40A4-CBC2-4E5B-86EA-6B3A738C5EBE,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Grizzly Bay 1,207ST0533,Bays and Harbors,38.1328,-122.0248,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,872; SFEIRowID:82870,tissue,Not Recorded,Mercury,Total,ug/g ww,0.0625069,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0533-10100-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,390C9A49-9F63-433B-8D47-C7A296896CFA,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,948; SFEIRowID:82958,tissue,Not Recorded,Mercury,Total,ug/g dw,0.42508462,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10152-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,A854FFEA-AD78-47F2-A037-1752CF4F18AD,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Grizzly Bay 1,207ST0533,Bays and Harbors,38.1328,-122.0248,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,851; SFEIRowID:82827,tissue,Not Recorded,Mercury,Total,ug/g dw,0.18072993,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0533-10070-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,6293EFDC-435A-4E3A-A0EF-8EF3759D7911,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Grizzly Bay 1,207ST0533,Bays and Harbors,38.1328,-122.0248,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,851; SFEIRowID:82828,tissue,Not Recorded,Mercury,Total,ug/g ww,0.03771834,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0533-10070-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,53EBADA7-FEAB-485E-9993-EEC0FEB1FA1B,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,950; SFEIRowID:82962,tissue,Not Recorded,Mercury,Total,ug/g dw,0.45510669,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10155-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,26F6CC01-260F-4DF3-A99A-C9086C8DA109,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,950; SFEIRowID:82963,tissue,Not Recorded,Mercury,Total,ug/g ww,0.09498077,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10155-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,7B5D09D2-6DD6-4EF6-B791-CEB141C1899A,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,931; SFEIRowID:82924,tissue,Not Recorded,Mercury,Total,ug/g dw,0.31830245,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10134-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,266C97B4-8E23-4F5E-AB35-9767EB091B58,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,931; SFEIRowID:82925,tissue,Not Recorded,Mercury,Total,ug/g ww,0.06642972,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10134-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,68292DE8-6958-4013-9C5A-39FA901B95F6,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,936; SFEIRowID:82934,tissue,Not Recorded,Mercury,Total,ug/g dw,0.35132434,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10139-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,989FAAB8-D001-4559-B91F-C466E8244517,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,936; SFEIRowID:82935,tissue,Not Recorded,Mercury,Total,ug/g ww,0.07332139,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10139-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,1ABDD6CD-6394-4C82-AC9D-1D9C28886291,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Suisun Bay/Seal Island,207ST1729,Bays and Harbors,38.0549,-122.0494,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,1601; SFEIRowID:81100,tissue,Not Recorded,Mercury,Total,ug/g dw,0.22669046,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST1729-8943-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,4,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,8D28F6DC-97A0-4F0C-8F79-9B5839D713BA,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Suisun Bay/Seal Island,207ST1729,Bays and Harbors,38.0549,-122.0494,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,1601; SFEIRowID:81101,tissue,Not Recorded,Mercury,Total,ug/g ww,0.0473103,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST1729-8943-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,4,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,915324B2-7A4A-447C-A3FF-1688900946D8,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,928; SFEIRowID:82918,tissue,Not Recorded,Mercury,Total,ug/g dw,0.27884645,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10130-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,AA12AE36-3025-4021-9396-11A30DAE9AA3,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,928; SFEIRowID:82919,tissue,Not Recorded,Mercury,Total,ug/g ww,0.05819525,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10130-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,DA5D1BFB-4E96-49CC-AC15-E6974CDD01A9,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Grizzly Bay 1,207ST0533,Bays and Harbors,38.1328,-122.0248,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,880; SFEIRowID:82885,tissue,Not Recorded,Mercury,Total,ug/g dw,0.3542046,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0533-10109-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,7F4125EC-8AF3-489E-BB22-3410B70B46DF,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Grizzly Bay 1,207ST0533,Bays and Harbors,38.1328,-122.0248,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,880; SFEIRowID:82886,tissue,Not Recorded,Mercury,Total,ug/g ww,0.0739225,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0533-10109-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,280FBC6D-FE54-4CB5-8F2F-22C93C97B45D,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Grizzly Bay 1,207ST0533,Bays and Harbors,38.1328,-122.0248,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,875; SFEIRowID:82875,tissue,Not Recorded,Mercury,Total,ug/g dw,0.32497403,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0533-10103-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,CC14ED30-7C3D-48E1-B5D6-A8FD903F5A89,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Grizzly Bay 1,207ST0533,Bays and Harbors,38.1328,-122.0248,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,875; SFEIRowID:82876,tissue,Not Recorded,Mercury,Total,ug/g ww,0.06782208,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0533-10103-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,6EBBC20F-48D7-46C2-B536-BDA11CCB494B,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,937; SFEIRowID:82936,tissue,Not Recorded,Mercury,Total,ug/g dw,0.36728036,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10140-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,303E4934-DD9B-4C56-ACC0-BFF466F02070,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,937; SFEIRowID:82937,tissue,Not Recorded,Mercury,Total,ug/g ww,0.07665141,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10140-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
tissue,9E1693D2-08E1-41E1-923B-01531BB3B0B6,Metals,,Surface Water Ambient Monitoring Program,SWAMP Historic Bioaccumulation Data,UCDavis3,03SWSBIO,Not Recorded,Honker Bay,207ST0566,Bays and Harbors,38.0817,-121.912,nad83,1/1/1999,0:00:00,Not Recorded,Composite,1,1,NA,953; SFEIRowID:82968,tissue,Not Recorded,Mercury,Total,ug/g dw,0.51909828,,,=,None,VQN,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,Not Recorded,Not Recorded,QN,"Lab QA may have been performed, but information not provided",1/1/1999-207ST0566-10158-WHL,Normal,1,Silverside,Menidia beryllina,Not Recorded,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
